Date,FUND_TOTAL_ASSETS,FUND_NET_ASSET_VAL,TURNOVER,FUND_FLOW,TOT_RETURN_INDEX_GROSS_DVDS,FundTicker,SectorSheet
2024-12-31,102.99784682,157.83,,-1.1674,160.796159231,AKTROHS,Energy
2025-01-31,107.26025715,166.52,,-1.3473,169.649473707,AKTROHS,Energy
2025-02-28,106.62882511,165.71,,-0.0246,168.824251069,AKTROHS,Energy
2025-03-31,106.372482,166.14,,-0.5959,169.262332222,AKTROHS,Energy
2025-04-30,98.95817241,155.35,,-0.5843,158.269551647,AKTROHS,Energy
2025-05-30,100.41617575,158.68,,-0.6283,161.662133604,AKTROHS,Energy
2025-06-30,100.15448968,159.56,,-0.8345,162.558671779,AKTROHS,Energy
2025-07-31,102.64496595,164.26,,-0.4477,167.347000667,AKTROHS,Energy
2025-08-29,107.35911804,172.56,,-0.451,175.802985724,AKTROHS,Energy
2025-09-30,109.90340876,177.07,,-0.1409,180.39774387,AKTROHS,Energy
2025-10-31,110.47472412,177.32,,0.4704,180.652442215,AKTROHS,Energy
2015-10-30,13.8806,8.3639,428935.2,0,8.41,NXF,Energy
2015-11-30,13.8806,8.1187,471120,0.4087,8.09,NXF,Energy
2015-12-31,14.3493,7.2484,302712.1,0,7.4157,NXF,Energy
2016-01-29,15.4021,6.9994,361268.2,0,7.0362,NXF,Energy
2016-02-29,17.2182,6.9799,660146.4,0.7001,7.2311,NXF,Energy
2016-03-31,18.078,7.2288,781012.2,0.7355,7.6452,NXF,Energy
2016-04-29,19.9571,7.9967,575821,0.3814,8.3929,NXF,Energy
2016-05-31,20.3891,7.6283,994795.1,0.3857,8.0349,NXF,Energy
2016-06-30,21.3002,7.869,874123.5,-0.0418,8.5097,NXF,Energy
2016-07-29,24.5133,7.8355,3853572,3.228,8.4665,NXF,Energy
2016-08-31,25.6059,7.9061,1084670,0.8021,8.5313,NXF,Energy
2016-09-30,26.513,8.0499,881865.6,0.4025,8.8843,NXF,Energy
2016-10-31,28.9011,8.0341,4612742,1.2484,8.8733,NXF,Energy
2016-11-30,28.9011,8.363,956473.2,0.8094,9.2366,NXF,Energy
2016-12-30,31.6551,8.3119,1234516,0.4176,9.3683,NXF,Energy
2017-01-31,31.5915,8.3298,1268658,0.4262,9.3458,NXF,Energy
2017-02-28,31.979,8.1154,1348953,0.4055,9.1102,NXF,Energy
2017-03-31,30.3676,7.9786,3652886,-1.9811,9.1359,NXF,Energy
2017-04-28,30.4496,7.7594,1028593,-0.0094,8.8618,NXF,Energy
2017-05-31,29.5271,7.5685,745634.5,0,8.622,NXF,Energy
2017-06-30,24.9956,7.1947,902531.8,0.0082,8.4072,NXF,Energy
2017-07-31,27.5924,7.402,651580.9,0.618,8.6168,NXF,Energy
2017-08-31,26.497,7.1014,360797.4,0,8.2325,NXF,Energy
2017-09-29,28.4935,7.5369,1494190,0.3698,8.8964,NXF,Energy
2017-10-31,29.6835,7.6927,909935.6,-0.0012,9.1215,NXF,Energy
2017-11-30,29.2188,7.7782,775994.7,-0.3907,9.2044,NXF,Energy
2017-12-29,29.3382,8.0338,1583694,-0.395,9.6543,NXF,Energy
2018-01-31,34.7442,8.5584,5151744,3.0393,10.2667,NXF,Energy
2018-02-28,32.339,7.9727,1252515,-0.4076,9.7984,NXF,Energy
2018-03-30,33.2757,8.0773,1391716,0.3997,9.8026,NXF,Energy
2018-04-30,39.0507,8.7429,4133927,2.6073,10.6682,NXF,Energy
2018-05-31,43.3243,8.7566,4929494,3.6493,10.7048,NXF,Energy
2018-06-29,43.3801,8.5172,1775352,0.4213,10.601,NXF,Energy
2018-07-31,48.4687,8.6901,4112854,3.4031,10.7997,NXF,Energy
2018-08-31,48.9114,8.4358,2099821,0.8539,10.4521,NXF,Energy
2018-09-28,51.2774,8.7271,4997723,0.8295,11.0838,NXF,Energy
2018-10-31,48.4341,7.9645,3519326,1.3385,10.0716,NXF,Energy
2018-11-30,41.8378,7.733,10304890,-5.287,9.7805,NXF,Energy
2018-12-31,37.5595,6.7132,3060037,1.0856,8.7614,NXF,Energy
2019-01-31,41.6973,7.3184,1897142,1.0809,9.5034,NXF,Energy
2019-02-28,42.7363,7.4256,1817041,0.3774,9.6727,NXF,Energy
2019-03-29,44.6499,7.3544,1518941,1.1152,9.7795,NXF,Energy
2019-04-30,45.9103,7.4192,2405271,0.3753,9.8592,NXF,Energy
2019-05-31,44.4765,6.7983,2030993,1.0728,9.0354,NXF,Energy
2019-06-28,45.5451,7.0172,2471157,1.0602,9.5219,NXF,Energy
2019-07-31,44.9844,6.7995,3603157,0.6918,9.2506,NXF,Energy
2019-08-30,44.1144,6.2555,2500275,2.2853,8.4775,NXF,Energy
2019-09-30,47.3338,6.3965,4890840,1.9704,8.8213,NXF,Energy
2019-10-31,45.5753,6.2985,2706665,-0.931,8.6697,NXF,Energy
2019-11-29,46.9178,6.2802,3043530,0.9732,8.7111,NXF,Energy
2019-12-31,49.8152,6.6483,3658848,1.2959,9.3129,NXF,Energy
2020-01-31,47.5281,6.0023,4264950,1.5942,8.4153,NXF,Energy
2020-02-28,44.1975,5.3024,7447979,3.6157,7.4054,NXF,Energy
2020-03-31,33.5303,3.4602,6862024,4.8248,5.0578,NXF,Energy
2020-04-30,42.6014,3.9448,7553415,4.4133,5.7515,NXF,Energy
2020-05-29,44.116,3.9699,3796640,1.5372,5.7515,NXF,Energy
2020-06-30,44.9276,3.9113,5858033,1.9616,5.8977,NXF,Energy
2020-07-31,45.4227,3.8011,3105301,1.9697,5.6876,NXF,Energy
2020-08-31,47.0312,3.8185,3125662,1.9538,5.7552,NXF,Energy
2020-09-30,42.2717,3.2078,5033492,3.0459,5.0002,NXF,Energy
2020-10-30,43.3529,3.0228,5733965,3.4927,4.7052,NXF,Energy
2020-11-30,57.7454,3.7215,40021370,31.421,5.8077,NXF,Energy
2020-12-31,300.7204,3.81,44508900,37.0746,6.0253,NXF,Energy
2021-01-29,308.6989,3.8362,11405260,4.7736,6.0095,NXF,Energy
2021-02-26,358.3107,4.4017,7888999,3.8067,6.9401,NXF,Energy
2021-03-31,390.9178,4.386,12166570,0.8225,7.1445,NXF,Energy
2021-04-30,395.6346,4.3576,13062500,10.7501,7.1039,NXF,Energy
2021-05-31,434.516,4.6218,36203750,14.4223,7.583,NXF,Energy
2021-06-30,443.9645,4.8121,18689770,5.5419,7.9891,NXF,Energy
2021-07-30,396.688,4.4225,15927220,6.066,7.3261,NXF,Energy
2021-08-31,420.43,4.4168,13872280,5.8916,7.3426,NXF,Energy
2021-09-30,458.883,4.7296,16873270,6.4697,8.0404,NXF,Energy
2021-10-29,440.226,5.0418,23796640,7.1074,8.5663,NXF,Energy
2021-11-30,380.3188,4.7684,76392510,-42.9754,8.1083,NXF,Energy
2021-12-31,386.2705,4.8364,27352600,-1.6425,8.459,NXF,Energy
2022-01-31,439.8506,5.5369,61317350,0.7395,9.6774,NXF,Energy
2022-02-28,497.2621,5.8764,69150930,48.8238,10.217,NXF,Energy
2022-03-31,593.6275,6.1571,39042250,5.6165,10.9313,NXF,Energy
2022-04-29,592.0023,6.017,27066500,-0.3552,10.6825,NXF,Energy
2022-05-31,647.5054,6.8704,54359540,16.9489,12.2289,NXF,Energy
2022-06-30,535.092,5.7455,29775350,-0.1006,10.439,NXF,Energy
2022-07-29,547.2276,6.0605,26882510,-10.2863,11.0767,NXF,Energy
2022-08-31,537.2859,6.3201,60043400,-24.0559,11.4957,NXF,Energy
2022-09-30,456.9257,5.5448,41670740,27.9384,10.5025,NXF,Energy
2022-10-31,519.2058,6.5436,69871580,1.4151,12.4172,NXF,Energy
2022-11-30,548.9848,6.6757,39748850,17.9458,12.6636,NXF,Energy
2022-12-30,535.731,6.2106,22961230,23.5001,12.1727,NXF,Energy
2023-01-31,565.7442,6.3732,74558700,18.6101,12.4853,NXF,Energy
2023-02-28,559.773,6.0463,35041520,1.5386,11.821,NXF,Energy
2023-03-31,514.3669,5.734,82445510,-22.043,11.4991,NXF,Energy
2023-04-28,519.369,6.0043,34235430,-6.736,12.0409,NXF,Energy
2023-05-31,480.4581,5.5071,20550270,6.2039,11.0777,NXF,Energy
2023-06-30,502.0875,5.7474,38612220,1.2005,11.8311,NXF,Energy
2023-07-31,529.6656,6.1217,19158020,-2.054,12.613,NXF,Energy
2023-08-31,549.1552,6.2707,48114540,-29.9107,12.9217,NXF,Energy
2023-09-29,510.019,6.3263,63296050,-38.8672,13.2463,NXF,Energy
2023-10-31,500.1886,6.2005,32525900,-5.4203,12.9534,NXF,Energy
2023-11-30,492.108,6.2042,14457220,-2.157,12.9743,NXF,Energy
2023-12-29,469.7807,6.0589,18571320,-6.0671,12.9489,NXF,Energy
2024-01-31,461.9213,5.9697,19051540,-4.6026,12.7352,NXF,Energy
2024-02-29,360.1037,6.0287,90640660,-82.035,12.8848,NXF,Energy
2024-03-29,311.33,6.2656,15380370,1.2615,13.7133,NXF,Energy
2024-04-30,317.4149,6.4368,12929710,-2.2632,14.0632,NXF,Energy
2024-05-31,330.3629,6.4363,14643090,5.4285,14.1069,NXF,Energy
2024-06-28,311.8019,6.1531,22411090,-3.3477,13.6752,NXF,Energy
2024-07-31,311.0286,6.2005,13301380,-0.6294,13.7754,NXF,Energy
2024-08-30,314.6476,6.1261,8617131,-0.9252,13.6418,NXF,Energy
2024-09-30,275.46,5.6953,30549800,9.0101,12.8851,NXF,Energy
2024-10-31,274.3197,5.6672,20759310,-2.9043,12.8399,NXF,Energy
2024-11-29,213.023,5.8002,23794580,-3.8156,13.1337,NXF,Energy
2024-12-31,189.921,5.3459,22915060,-4.9205,12.3485,NXF,Energy
2025-01-31,175.6946,5.4318,33816160,-1.1446,12.5332,NXF,Energy
2025-02-28,173.5978,5.5375,8595753,-3.8557,12.764,NXF,Energy
2025-03-31,182.3085,5.7271,25734700,4.1073,13.4971,NXF,Energy
2025-04-30,149.3162,4.9115,14949090,-6.6251,11.5891,NXF,Energy
2025-05-30,151.6172,5.0423,17665150,-1.3089,11.8836,NXF,Energy
2025-06-30,160.3458,5.2143,14937940,3.306,12.4951,NXF,Energy
2025-07-31,166.0518,5.4338,9214064,-1.3417,12.9739,NXF,Energy
2025-08-29,162.4032,5.6433,13424490,-8.6619,13.5005,NXF,Energy
2025-09-30,144.7974,5.4622,6650377,-0.8392,13.3244,NXF,Energy
2025-10-31,141.0284,5.3967,8658343,-1.922,13.1536,NXF,Energy
2015-10-30,,,,,,EMAX,Energy
2015-11-30,,,,,,EMAX,Energy
2015-12-31,,,,,,EMAX,Energy
2016-01-29,,,,,,EMAX,Energy
2016-02-29,,,,,,EMAX,Energy
2016-03-31,,,,,,EMAX,Energy
2016-04-29,,,,,,EMAX,Energy
2016-05-31,,,,,,EMAX,Energy
2016-06-30,,,,,,EMAX,Energy
2016-07-29,,,,,,EMAX,Energy
2016-08-31,,,,,,EMAX,Energy
2016-09-30,,,,,,EMAX,Energy
2016-10-31,,,,,,EMAX,Energy
2016-11-30,,,,,,EMAX,Energy
2016-12-30,,,,,,EMAX,Energy
2017-01-31,,,,,,EMAX,Energy
2017-02-28,,,,,,EMAX,Energy
2017-03-31,,,,,,EMAX,Energy
2017-04-28,,,,,,EMAX,Energy
2017-05-31,,,,,,EMAX,Energy
2017-06-30,,,,,,EMAX,Energy
2017-07-31,,,,,,EMAX,Energy
2017-08-31,,,,,,EMAX,Energy
2017-09-29,,,,,,EMAX,Energy
2017-10-31,,,,,,EMAX,Energy
2017-11-30,,,,,,EMAX,Energy
2017-12-29,,,,,,EMAX,Energy
2018-01-31,,,,,,EMAX,Energy
2018-02-28,,,,,,EMAX,Energy
2018-03-30,,,,,,EMAX,Energy
2018-04-30,,,,,,EMAX,Energy
2018-05-31,,,,,,EMAX,Energy
2018-06-29,,,,,,EMAX,Energy
2018-07-31,,,,,,EMAX,Energy
2018-08-31,,,,,,EMAX,Energy
2018-09-28,,,,,,EMAX,Energy
2018-10-31,,,,,,EMAX,Energy
2018-11-30,,,,,,EMAX,Energy
2018-12-31,,,,,,EMAX,Energy
2019-01-31,,,,,,EMAX,Energy
2019-02-28,,,,,,EMAX,Energy
2019-03-29,,,,,,EMAX,Energy
2019-04-30,,,,,,EMAX,Energy
2019-05-31,,,,,,EMAX,Energy
2019-06-28,,,,,,EMAX,Energy
2019-07-31,,,,,,EMAX,Energy
2019-08-30,,,,,,EMAX,Energy
2019-09-30,,,,,,EMAX,Energy
2019-10-31,,,,,,EMAX,Energy
2019-11-29,,,,,,EMAX,Energy
2019-12-31,,,,,,EMAX,Energy
2020-01-31,,,,,,EMAX,Energy
2020-02-28,,,,,,EMAX,Energy
2020-03-31,,,,,,EMAX,Energy
2020-04-30,,,,,,EMAX,Energy
2020-05-29,,,,,,EMAX,Energy
2020-06-30,,,,,,EMAX,Energy
2020-07-31,,,,,,EMAX,Energy
2020-08-31,,,,,,EMAX,Energy
2020-09-30,,,,,,EMAX,Energy
2020-10-30,,,,,,EMAX,Energy
2020-11-30,,,,,,EMAX,Energy
2020-12-31,,,,,,EMAX,Energy
2021-01-29,,,,,,EMAX,Energy
2021-02-26,,,,,,EMAX,Energy
2021-03-31,,,,,,EMAX,Energy
2021-04-30,,,,,,EMAX,Energy
2021-05-31,,,,,,EMAX,Energy
2021-06-30,,,,,,EMAX,Energy
2021-07-30,,,,,,EMAX,Energy
2021-08-31,,,,,,EMAX,Energy
2021-09-30,,,,,,EMAX,Energy
2021-10-29,,,,,,EMAX,Energy
2021-11-30,,,,,,EMAX,Energy
2021-12-31,,,,,,EMAX,Energy
2022-01-31,,,,,,EMAX,Energy
2022-02-28,,,,,,EMAX,Energy
2022-03-31,,,,,,EMAX,Energy
2022-04-29,,,,,,EMAX,Energy
2022-05-31,,,,,,EMAX,Energy
2022-06-30,,,,,,EMAX,Energy
2022-07-29,,,,,,EMAX,Energy
2022-08-31,,,,,,EMAX,Energy
2022-09-30,,,,,,EMAX,Energy
2022-10-31,,,,,,EMAX,Energy
2022-11-30,,,,,,EMAX,Energy
2022-12-30,,,,,,EMAX,Energy
2023-01-31,,,,,,EMAX,Energy
2023-02-28,,,,,,EMAX,Energy
2023-03-31,,,,,,EMAX,Energy
2023-04-28,,,,,,EMAX,Energy
2023-05-31,,,,,,EMAX,Energy
2023-06-30,,,,,,EMAX,Energy
2023-07-31,,,,,,EMAX,Energy
2023-08-31,,,,,,EMAX,Energy
2023-09-29,,,,,,EMAX,Energy
2023-10-31,,,,,,EMAX,Energy
2023-11-30,,,,,,EMAX,Energy
2023-12-29,,,,,,EMAX,Energy
2024-01-31,,,,,,EMAX,Energy
2024-02-29,94.7691,16.5898,93233450,90.9199,16.7612,EMAX,Energy
2024-03-29,107.4969,17.9534,5931061,4.7876,18.288,EMAX,Energy
2024-04-30,109.7129,17.8756,10812560,2.7861,18.3938,EMAX,Energy
2024-05-31,110.8458,17.4213,7616319,3.9484,18.1059,EMAX,Energy
2024-06-28,115.5542,16.9614,9509321,7.6009,17.782,EMAX,Energy
2024-07-31,121.3673,17.1838,8904114,4.265,18.1993,EMAX,Energy
2024-08-30,122.6727,16.2201,12273110,8.161,17.3597,EMAX,Energy
2024-09-30,129.321,15.1462,19743250,14.8818,16.384,EMAX,Energy
2024-10-31,142.0496,15.2927,25337600,11.8766,16.7365,EMAX,Energy
2024-11-29,154.922,16.0719,19463910,5.5872,17.9029,EMAX,Energy
2024-12-31,163.0575,14.8369,29164840,20.2654,16.5842,EMAX,Energy
2025-01-31,180.5501,15.0574,29535700,15.4951,17.003,EMAX,Energy
2025-02-28,193.132,15.1276,32943140,11.6716,17.2672,EMAX,Energy
2025-03-31,201.8494,15.1562,27913690,8.2668,17.4818,EMAX,Energy
2025-04-30,180.0948,12.3187,50178350,16.255,14.4076,EMAX,Energy
2025-05-30,204.4377,12.5832,49142670,21.0159,14.8926,EMAX,Energy
2025-06-30,226.2456,12.8918,57350200,17.2352,15.4544,EMAX,Energy
2025-07-31,257.3412,13.5424,52288610,19.5311,16.4121,EMAX,Energy
2025-08-29,276.9254,13.7562,42995260,15.0767,16.8442,EMAX,Energy
2025-09-30,301.2749,13.9739,57693560,19.766,17.3009,EMAX,Energy
2025-10-31,312.3537,13.8429,56938900,13.8187,17.2787,EMAX,Energy
2015-10-30,66571,7467,,-3158.6033,7495.11,03318136,Energy
2015-11-30,57926,6769,,-2520.2976,6824.4,03318136,Energy
2015-12-31,42900,5352,,-3039.2379,5426.7,03318136,Energy
2016-01-29,36518,4612,,-437.6063,4707.81,03318136,Energy
2016-02-29,34697,4391,,-73.9016,4518.02,03318136,Energy
2016-03-31,38645,4874,,129.1796,5046.56,03318136,Energy
2016-04-29,45374,5725,,-18.8701,5963.24,03318136,Energy
2016-05-31,45954,5802,,-29.3445,6075.62,03318136,Energy
2016-06-30,44018,5615,,-461.5464,5910.89,03318136,Energy
2016-07-29,44296,5680,,-230.9821,6010.14,03318136,Energy
2016-08-31,44651,5766,,-306.3916,6133.51,03318136,Energy
2016-09-30,43954,5709,,-247.7405,6104.97,03318136,Energy
2016-10-31,44395,5753,,99.2389,6183.78,03318136,Energy
2016-11-30,48200,6292,,-362.2099,6797.52,03318136,Energy
2016-12-30,55373,6984,,1858.0914,7579.18,03318136,Energy
2017-01-31,58365,7077,,2252.7513,7713.27,03318136,Energy
2017-02-28,59847,6990,,2253.5005,7649.82,03318136,Energy
2017-03-31,60894,6970,,1216.4528,7660.58,03318136,Energy
2017-04-28,58872,6792,,-461.1204,7498.22,03318136,Energy
2017-05-31,55136,6390,,-266.4285,7085.59,03318136,Energy
2017-06-30,55584,6423,,161.7703,7156.79,03318136,Energy
2017-07-31,55072,6425,,-535.7101,7192.04,03318136,Energy
2017-08-31,51807,6129,,-733.0934,6894.57,03318136,Energy
2017-09-29,52498,6360,,-1244.1826,7189.01,03318136,Energy
2017-10-31,48492,6093,,-1843.0572,6919.64,03318136,Energy
2017-11-30,43342,5583,,-1145.5573,6372.11,03318136,Energy
2017-12-29,45754,6079,,-1412.1345,6972.96,03318136,Energy
2018-01-31,44909,6137,,-1328.3012,7072.33,03318136,Energy
2018-02-28,39106,5455,,-854.1023,6320.03,03318136,Energy
2018-03-30,34374,4897,,-758.3067,5705.31,03318136,Energy
2018-04-30,37373,5380,,-378.3622,6304.89,03318136,Energy
2018-05-31,38814,5655,,-464.9573,6663.37,03318136,Energy
2018-06-29,37401,5607,,-1105.1312,6640.66,03318136,Energy
2018-07-31,38329,5873,,-832.2599,6991.57,03318136,Energy
2018-08-31,37307,5869,,-1017.3574,7021.46,03318136,Energy
2018-09-28,36168,5784,,-606.2636,6955,03318136,Energy
2018-10-31,32528,5311,,-742.6813,6419.77,03318136,Energy
2018-11-30,32259,5332,,-398.5536,6480.65,03318136,Energy
2018-12-31,27313,4621,,-709.1538,5648.71,03318136,Energy
2019-01-31,30676,5208,,-106.1544,6404.94,03318136,Energy
2019-02-28,30226,5206,,-443.732,6439.59,03318136,Energy
2019-03-29,30637,5335,,-335.4772,6636.82,03318136,Energy
2019-04-30,30488,5356,,-272.5527,6699.44,03318136,Energy
2019-05-31,28235,4988,,-164.6619,6275.21,03318136,Energy
2019-06-28,27844,4936,,-96.6833,6247.54,03318136,Energy
2019-07-31,27497,4932,,-330.6693,6278.93,03318136,Energy
2019-08-30,24799,4480,,-175.8361,5741.8,03318136,Energy
2019-09-30,25474,4625,,-126.0019,5966.05,03318136,Energy
2019-10-31,24297,4428,,-90.4967,5750.13,03318136,Energy
2019-11-29,23021,4280,,-467.0171,5596.81,03318136,Energy
2019-12-31,23539,4498,,-635.9288,5922.35,03318136,Energy
2020-01-31,22026,4237,,-154.9203,5615.33,03318136,Energy
2020-02-28,18454,3596,,-267.532,4788.36,03318136,Energy
2020-03-31,9269,1803,,-16.466,2425.11,03318136,Energy
2020-04-30,13611,2616,,131.6568,3549.73,03318136,Energy
2020-05-29,16017,3040,,188.4945,4155.9,03318136,Energy
2020-06-30,14645,2798,,-103.1392,3850.94,03318136,Energy
2020-07-31,13702,2633,,-82.6543,3651.52,03318136,Energy
2020-08-31,13661,2637,,-63.2926,3682.82,03318136,Energy
2020-09-30,12036,2344,,-109.0632,3300.65,03318136,Energy
2020-10-30,11911,2358,,-202.998,3333.98,03318136,Energy
2020-11-30,14393,2913,,-292.389,4134.73,03318136,Energy
2020-12-31,13341,2854,,-789.978,4063.92,03318136,Energy
2021-01-29,14045,3071,,-314.7093,4386.5,03318136,Energy
2021-02-26,14970,3379,,-462.3413,4841.25,03318136,Energy
2021-03-31,15525,3613,,-483.0459,5190.24,03318136,Energy
2021-04-30,16143,3833,,-314.8167,5521.45,03318136,Energy
2021-05-31,16538,4016,,-373.6339,5799.76,03318136,Energy
2021-06-30,17054,4210,,-285.6283,6093.88,03318136,Energy
2021-07-30,16155,4039,,-215.0946,5860.18,03318136,Energy
2021-08-31,15554,3963,,-292.8403,5764.24,03318136,Energy
2021-09-30,16132,4195,,-316.9823,6117.2,03318136,Energy
2021-10-29,16564,4472,,-632.6534,6535.74,03318136,Energy
2021-11-30,15409,4297,,-522.9781,6294.05,03318136,Energy
2021-12-31,14603,4250,,-630.3378,6240.05,03318136,Energy
2022-01-31,14847,4400,,-270.4127,6474.75,03318136,Energy
2022-02-28,15213,4547,,-127.9984,6706.01,03318136,Energy
2022-03-31,17019,5242,,-480.4457,7747.06,03318136,Energy
2022-04-29,17318,5285,,161.2332,7825.14,03318136,Energy
2022-05-31,18301,5537,,153.5526,8214.21,03318136,Energy
2022-06-30,17455,5312,,-103.9595,7894.25,03318136,Energy
2022-07-29,18373,5649,,-180.6449,8411.14,03318136,Energy
2022-08-31,18541,5846,,-471.757,8719.68,03318136,Energy
2022-09-30,16905,5442,,-381.3468,8130.27,03318136,Energy
2022-10-31,18540,5984,,-48.6251,8956.26,03318136,Energy
2022-11-30,17779,5818,,-248.5417,8722.85,03318136,Energy
2022-12-30,16028,5314,,-214.6383,7981.43,03318136,Energy
2023-01-31,15629,5241,,-180.0804,7886.5,03318136,Energy
2023-02-28,15803,5339,,-116.886,8049.17,03318136,Energy
2023-03-31,14856,5100,,-242.3421,7703.95,03318136,Energy
2023-04-28,14904,5158,,-122.3581,7806.42,03318136,Energy
2023-05-31,14544,5147,,-331.0538,7804.72,03318136,Energy
2023-06-30,15434,5592,,-351.6219,8495.36,03318136,Energy
2023-07-31,14963,5559,,-381.0845,8460.57,03318136,Energy
2023-08-31,15192,5713,,-182.1655,8710.29,03318136,Energy
2023-09-29,14464,5537,,-267.2014,8456.71,03318136,Energy
2023-10-31,14056,5456,,-196.3623,8348.16,03318136,Energy
2023-11-30,14361,5694,,-306.2072,8727.91,03318136,Energy
2023-12-29,13466,5570,,-584.691,8553.28,03318136,Energy
2024-01-31,13423,5689,,-325.9142,8751.63,03318136,Energy
2024-02-29,13238,5755,,-336.601,8869.1,03318136,Energy
2024-03-29,13679,6179,,-510.2887,9538.86,03318136,Energy
2024-04-30,13807,6361,,-267.7526,9835.9,03318136,Energy
2024-05-31,14062,6532,,-114.3736,10115.77,03318136,Energy
2024-06-28,14333,6839,,-377.6821,10607.25,03318136,Energy
2024-07-31,13474,6579,,-324.7399,10218.89,03318136,Energy
2024-08-30,12927,6418,,-213.9382,9984.71,03318136,Energy
2024-09-30,12784,6440,,-187.0568,10035.05,03318136,Energy
2024-10-31,13734,7108,,-366.3811,11091.81,03318136,Energy
2024-11-29,14637,7776,,-377.7603,12150.08,03318136,Energy
2024-12-31,14004,7596,,-291.4636,11884.61,03318136,Energy
2025-01-31,14289,7820,,-129.4025,12250.98,03318136,Energy
2025-02-28,13142,7320,,-243.6822,11482.71,03318136,Energy
2025-03-31,13448,7565,,-132.1101,11883.39,03318136,Energy
2025-04-30,12342,7038,,-162.9537,11072.22,03318136,Energy
2025-05-30,12367,7111,,-103.3531,11202.61,03318136,Energy
2025-06-30,12637,7362,,-163.628,11614.15,03318136,Energy
2025-07-31,13078,7680,,-101.2791,12132.41,03318136,Energy
2025-08-29,12713,7563,,-165.4164,11963.47,03318136,Energy
2025-09-30,12952,7831,,-205.8551,12403.67,03318136,Energy
2025-10-31,12437,7698,,-295.2703,12208.9,03318136,Energy
2015-10-30,,,,,,BMOCALF,Energy
2015-11-30,,,,,,BMOCALF,Energy
2015-12-31,,,,,,BMOCALF,Energy
2016-01-29,,,,,,BMOCALF,Energy
2016-02-29,,,,,,BMOCALF,Energy
2016-03-31,,,,,,BMOCALF,Energy
2016-04-29,,,,,,BMOCALF,Energy
2016-05-31,,,,,,BMOCALF,Energy
2016-06-30,,,,,,BMOCALF,Energy
2016-07-29,,,,,,BMOCALF,Energy
2016-08-31,,,,,,BMOCALF,Energy
2016-09-30,,,,,,BMOCALF,Energy
2016-10-31,,,,,,BMOCALF,Energy
2016-11-30,,,,,,BMOCALF,Energy
2016-12-30,,,,,,BMOCALF,Energy
2017-01-31,,,,,,BMOCALF,Energy
2017-02-28,,,,,,BMOCALF,Energy
2017-03-31,,,,,,BMOCALF,Energy
2017-04-28,,,,,,BMOCALF,Energy
2017-05-31,,,,,,BMOCALF,Energy
2017-06-30,,,,,,BMOCALF,Energy
2017-07-31,,,,,,BMOCALF,Energy
2017-08-31,,,,,,BMOCALF,Energy
2017-09-29,,,,,,BMOCALF,Energy
2017-10-31,,,,,,BMOCALF,Energy
2017-11-30,,,,,,BMOCALF,Energy
2017-12-29,,,,,,BMOCALF,Energy
2018-01-31,,,,,,BMOCALF,Energy
2018-02-28,,,,,,BMOCALF,Energy
2018-03-30,,,,,,BMOCALF,Energy
2018-04-30,,,,,,BMOCALF,Energy
2018-05-31,,,,,,BMOCALF,Energy
2018-06-29,,,,,,BMOCALF,Energy
2018-07-31,,,,,,BMOCALF,Energy
2018-08-31,,,,,,BMOCALF,Energy
2018-09-28,,,,,,BMOCALF,Energy
2018-10-31,,,,,,BMOCALF,Energy
2018-11-30,,,,,,BMOCALF,Energy
2018-12-31,,,,,,BMOCALF,Energy
2019-01-31,,,,,,BMOCALF,Energy
2019-02-28,,,,,,BMOCALF,Energy
2019-03-29,,,,,,BMOCALF,Energy
2019-04-30,,,,,,BMOCALF,Energy
2019-05-31,,,,,,BMOCALF,Energy
2019-06-28,,,,,,BMOCALF,Energy
2019-07-31,,,,,,BMOCALF,Energy
2019-08-30,,,,,,BMOCALF,Energy
2019-09-30,,,,,,BMOCALF,Energy
2019-10-31,,,,,,BMOCALF,Energy
2019-11-29,,,,,,BMOCALF,Energy
2019-12-31,,,,,,BMOCALF,Energy
2020-01-31,,,,,,BMOCALF,Energy
2020-02-28,,,,,,BMOCALF,Energy
2020-03-31,,,,,,BMOCALF,Energy
2020-04-30,,,,,,BMOCALF,Energy
2020-05-29,,,,,,BMOCALF,Energy
2020-06-30,,,,,,BMOCALF,Energy
2020-07-31,,,,,,BMOCALF,Energy
2020-08-31,,,,,,BMOCALF,Energy
2020-09-30,,,,,,BMOCALF,Energy
2020-10-30,,,,,,BMOCALF,Energy
2020-11-30,,,,,,BMOCALF,Energy
2020-12-31,,,,,,BMOCALF,Energy
2021-01-29,,,,,,BMOCALF,Energy
2021-02-26,,,,,,BMOCALF,Energy
2021-03-31,,,,,,BMOCALF,Energy
2021-04-30,,,,,,BMOCALF,Energy
2021-05-31,,,,,,BMOCALF,Energy
2021-06-30,,,,,,BMOCALF,Energy
2021-07-30,,,,,,BMOCALF,Energy
2021-08-31,,,,,,BMOCALF,Energy
2021-09-30,,,,,,BMOCALF,Energy
2021-10-29,,,,,,BMOCALF,Energy
2021-11-30,,,,,,BMOCALF,Energy
2021-12-31,,,,,,BMOCALF,Energy
2022-01-31,,,,,,BMOCALF,Energy
2022-02-28,,,,,,BMOCALF,Energy
2022-03-31,,,,,,BMOCALF,Energy
2022-04-29,,,,,,BMOCALF,Energy
2022-05-31,,,,,,BMOCALF,Energy
